,artist,title,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
21180,Conqreet Approach,Heroes Of The Night - Radio Edit,0.452,0.91,5.0,-4.66,0.0,0.106,0.0834,0.00107,0.204,0.454,150.08,222247.0,4.0
21181,Heatwavez,Domination,0.411,0.862,5.0,-4.035,0.0,0.0605,0.00478,0.000215,0.669,0.199,149.98,161200.0,4.0
21182,Heatwavez,Worlds Collide,0.54,0.919,1.0,-3.823,1.0,0.0569,0.00311,0.482,0.199,0.468,149.983,154400.0,4.0
21183,Hard Driver,New Style,0.463,0.962,5.0,-4.417,0.0,0.187,0.0196,2.1e-05,0.775,0.0691,74.881,219212.0,4.0
21184,B-Front,One By One,0.523,0.954,8.0,-4.814,0.0,0.179,0.00825,0.0176,0.925,0.306,150.034,204800.0,4.0
21185,Zatox,Survive,0.36,0.902,0.0,-4.82,0.0,0.143,0.0084,0.113,0.24,0.166,150.0,236800.0,4.0
21186,Zatox,Unstoppable,0.552,0.891,0.0,-3.62,1.0,0.283,0.0603,0.00431,0.254,0.311,155.085,186000.0,4.0
21187,Ampyre,Forever,0.487,0.84,5.0,-5.644,0.0,0.0406,0.0158,6.57e-05,0.181,0.267,150.094,206417.0,3.0
21188,Enemy Contact,Madness,0.359,0.87,3.0,-4.898,1.0,0.0582,0.0187,2.05e-06,0.298,0.219,150.095,200000.0,4.0
21189,Enemy Contact,Eternity,0.238,0.826,8.0,-6.686,1.0,0.0958,0.00214,0.00116,0.104,0.208,150.07,210862.0,4.0
21190,Enemy Contact,Midnight Conspiracy,0.421,0.822,1.0,-4.222,0.0,0.0387,0.017,4.61e-05,0.485,0.647,150.124,203600.0,3.0
21191,DJ Isaac,Let There Be Hardstyle,0.377,0.917,11.0,-5.284,1.0,0.0716,0.0113,1.01e-05,0.0458,0.309,149.856,213209.0,4.0
21192,Effused,A World Unknown,0.5,0.898,1.0,-4.633,1.0,0.0507,0.0043,0.00601,0.362,0.274,149.973,160021.0,4.0
21193,Effused,Beyond Words,0.474,0.899,6.0,-5.748,1.0,0.0552,0.000399,0.282,0.345,0.315,149.977,195200.0,4.0
21194,Uncaged,Bounce,0.37,0.85,5.0,-6.258,0.0,0.0855,0.0595,6.22e-05,0.0768,0.344,149.705,288000.0,4.0
21195,Hypnose,Omen,0.431,0.956,8.0,-3.452,0.0,0.0559,0.000625,6.42e-05,0.157,0.205,149.935,203600.0,4.0
21196,Keiji,Memory,0.524,0.979,0.0,-3.122,1.0,0.0671,0.0379,6.84e-05,0.0692,0.258,150.056,197850.0,4.0
21197,The Prophet,Lights Out,0.489,0.926,7.0,-4.689,0.0,0.0388,0.0026,0.000382,0.14,0.268,150.054,155200.0,5.0
21198,The Prophet,Maximus - Original Mix,0.417,0.864,6.0,-4.624,0.0,0.0423,0.0126,0.638,0.346,0.0611,150.0,228200.0,4.0
21199,Blasco,It Must Be,0.429,0.917,7.0,-3.606,1.0,0.035,0.00509,0.0,0.174,0.435,149.946,200094.0,4.0
21200,Skyron,Jungle,0.57,0.853,10.0,-6.191,0.0,0.056,0.00322,0.53,0.138,0.571,149.952,176529.0,4.0
21201,Digital Punk,Warrior Sound,0.514,0.958,9.0,-5.177,0.0,0.0936,0.0176,0.01,0.302,0.421,150.05,217800.0,4.0
21202,Digital Punk,The Aftermath,0.351,0.923,7.0,-2.841,1.0,0.0702,0.00884,0.0146,0.423,0.575,129.47,264800.0,4.0
21203,Digital Punk,Start The Revolution,0.606,0.913,1.0,-3.472,1.0,0.0574,0.0223,0.35,0.337,0.239,150.027,239400.0,4.0
21204,Enyqma,Eternal Space,0.513,0.733,2.0,-5.103,1.0,0.033,0.0151,0.0,0.0806,0.297,149.853,188800.0,4.0
21205,Enyqma,Ready,0.59,0.915,1.0,-4.791,1.0,0.0401,0.00584,0.00288,0.3,0.331,149.977,225600.0,4.0
21206,Enyqma,Euphoria,0.523,0.874,5.0,-3.149,0.0,0.0333,0.0998,0.131,0.185,0.196,149.979,261400.0,4.0
21207,Elysiums,Purification - Radio Edit,0.53,0.855,4.0,-5.911,1.0,0.0333,0.071,0.0,0.134,0.197,149.945,231461.0,4.0
21208,Galactixx,Kingdom Of Imagination (Official Anthem Fairytale Festival 2018),0.54,0.966,7.0,-3.075,1.0,0.0643,0.0133,0.00215,0.846,0.446,150.007,219027.0,1.0
21209,Airtunes,Wildfire,0.575,0.935,1.0,-3.787,0.0,0.058,0.0131,0.000471,0.105,0.648,149.944,157017.0,4.0
21210,ANDY SVGE,Global Citizens,0.571,0.827,2.0,-5.791,0.0,0.034,0.000148,0.00737,0.101,0.0445,149.951,184800.0,4.0
21211,Pherato,Find The Way,0.417,0.964,2.0,-4.883,1.0,0.17,0.00422,0.0101,0.479,0.211,149.971,178417.0,4.0
21212,Pherato,Get Rowdy,0.46,0.964,5.0,-4.903,0.0,0.14,0.00359,0.755,0.51,0.313,75.008,182800.0,4.0
21213,Xense,Broken Voices,0.557,0.798,5.0,-5.686,1.0,0.0394,0.00156,0.00114,0.0823,0.061,150.008,166446.0,4.0
21214,Jay Reeve,Don't Give Up,0.467,0.843,11.0,-4.434,0.0,0.043,0.00463,0.039,0.105,0.294,149.993,134404.0,4.0
21215,Xense,What It Could Be,0.57,0.973,1.0,-4.272,1.0,0.117,0.31,0.00185,0.213,0.356,157.983,175356.0,4.0
21216,High Voltage,Reign,0.517,0.98,8.0,-5.194,0.0,0.0964,0.00516,0.279,0.486,0.186,150.042,229518.0,4.0
21217,Malua,Aurora,0.397,0.8,10.0,-7.983,0.0,0.0551,0.000828,0.923,0.359,0.208,149.949,222447.0,4.0
21218,Envine,Coming Home,0.439,0.789,1.0,-7.339,1.0,0.0492,0.000223,0.151,0.088,0.19,75.036,204719.0,4.0
21219,Envine,Voodoo,0.513,0.894,8.0,-5.815,1.0,0.137,0.0161,0.0014,0.406,0.115,149.927,139408.0,4.0
21220,Envine,Ain't No Stopping Us Now,0.459,0.96,5.0,-3.367,0.0,0.29,0.00153,0.0,0.387,0.199,155.002,197887.0,4.0
21221,Envine,Everything is Energy,0.431,0.952,10.0,-4.019,0.0,0.109,0.00522,0.298,0.0795,0.136,75.32,177612.0,4.0
21222,Devin Wild,It Feels So Good,0.454,0.94,11.0,-5.643,0.0,0.0306,0.000572,0.0016,0.559,0.314,149.938,185760.0,4.0
21223,Devin Wild,Anarchism,0.428,0.853,5.0,-5.628,0.0,0.0433,0.0867,0.767,0.0721,0.181,149.878,265600.0,4.0
21224,Udex,Simulation,0.493,0.928,9.0,-5.136,1.0,0.107,0.0109,4.42e-06,0.247,0.319,149.798,211200.0,4.0
21225,Concept Art,Run True,0.551,0.947,11.0,-3.628,0.0,0.0414,0.0215,0.234,0.324,0.383,149.931,161200.0,4.0
21226,Mandy,Gimme Your Love,0.466,0.979,7.0,-2.05,1.0,0.064,0.0061,8.7e-05,0.152,0.204,154.872,212240.0,4.0
21227,Aztech,New Dimension,0.392,0.951,11.0,-3.941,0.0,0.064,0.184,0.00128,0.0959,0.394,151.998,223816.0,4.0
21228,Navion,We Are Infinite - Radio Edit,0.52,0.956,5.0,-4.978,0.0,0.0339,0.037,0.142,0.178,0.767,150.017,307310.0,4.0
21229,Solstice,Not Enough,0.448,0.977,0.0,-3.624,1.0,0.352,0.0214,0.0,0.392,0.317,75.199,161308.0,4.0
21230,Nexone,Blazin',0.478,0.841,7.0,-7.174,0.0,0.0502,0.00471,0.000633,0.707,0.131,150.039,225604.0,4.0
21231,Nexone,Fire,0.549,0.895,11.0,-5.048,0.0,0.0866,0.0953,0.0,0.21,0.619,149.96,187667.0,4.0
21232,Forever Lost,Get It Done,0.515,0.917,1.0,-3.923,1.0,0.154,0.173,3.59e-05,0.175,0.279,154.927,208008.0,4.0
21233,Forever Lost,Justice,0.456,0.964,5.0,-5.172,0.0,0.134,0.182,0.00211,0.346,0.29,149.994,176821.0,4.0
21234,Dillytek,Fight For You,0.457,0.925,2.0,-2.77,0.0,0.185,0.277,0.0,0.379,0.428,153.067,159212.0,3.0
21235,Helix,Desire,0.486,0.951,10.0,-4.124,0.0,0.135,0.00972,0.00399,0.765,0.496,153.061,147579.0,4.0
21236,Headhunterz,Leap Of Faith,0.29,0.902,5.0,-7.101,0.0,0.42,0.947,0.0479,0.457,0.802,149.955,19208.0,3.0
21237,Refuzion,Crash and Burn,0.425,0.877,9.0,-4.973,0.0,0.08,0.0596,0.0023,0.386,0.182,152.993,166804.0,4.0
21238,Da Tweekaz,Jägermeister,0.565,0.835,1.0,-6.003,1.0,0.0536,0.0287,0.0209,0.165,0.346,155.013,151329.0,4.0
21239,Firelite,What You Want,0.382,0.702,1.0,-5.102,1.0,0.0315,0.00043,7.95e-05,0.198,0.148,147.867,202754.0,4.0
21240,Sunset Bros,I'm Feeling It (In The Air) - Sunset Bros X Mark McCabe / Code Black Remix,0.616,0.952,1.0,-4.842,1.0,0.041,0.0338,0.0193,0.349,0.157,150.003,200000.0,4.0
21241,Demi Kanon,Together,0.45,0.947,8.0,-2.377,1.0,0.0373,0.441,0.000116,0.0541,0.242,112.487,166400.0,4.0
21242,Mystical Mind,Generate Power,0.463,0.939,5.0,-2.41,1.0,0.143,0.127,0.0,0.214,0.142,153.873,146396.0,4.0
21243,Shockwave,So Free,0.509,0.912,7.0,-3.714,0.0,0.0588,0.0573,0.000992,0.128,0.443,150.003,173106.0,4.0
21244,Shockwave,Live Today,0.398,0.925,7.0,-3.752,1.0,0.0545,0.00341,0.0161,0.337,0.109,149.876,252992.0,4.0
21245,Arzadous,Potent - Radio Edit,0.375,0.918,6.0,-4.724,0.0,0.0831,0.0045,0.0,0.18,0.501,150.11,182000.0,4.0
21246,TNT,The Realm - Spotify Version,0.453,0.95,4.0,-3.638,0.0,0.0444,0.00488,0.877,0.174,0.316,150.056,219200.0,4.0
21247,Ezenia,The Unknown - Extended Mix,0.448,0.928,9.0,-6.551,0.0,0.0569,0.000346,0.314,0.334,0.106,149.935,299600.0,4.0
21248,Conqreet Approach,Under Attack,0.241,0.834,9.0,-9.105,0.0,0.0626,0.0184,0.913,0.205,0.13,112.517,209600.0,3.0
21249,Modul8,Force,0.44,0.898,9.0,-2.911,0.0,0.0434,0.157,0.0,0.0784,0.124,150.119,230400.0,4.0
21250,Uncaged,Partystarter,0.514,0.906,11.0,-1.601,0.0,0.0615,0.0373,2.23e-06,0.112,0.197,150.005,251200.0,4.0
21251,Hypnose,One More Time,0.534,0.959,6.0,-1.456,0.0,0.0532,0.0152,0.0654,0.0924,0.248,149.893,172800.0,4.0
21252,Keiji,Memory,0.538,0.758,9.0,-2.773,0.0,0.0378,0.223,0.0,0.251,0.25,147.804,196216.0,4.0
21253,Genesiz,Take It Down - Radio Edit,0.522,0.916,10.0,-4.559,0.0,0.047,0.0186,0.0,0.177,0.453,150.04,218557.0,4.0
21254,Broken Element,Evolve,0.467,0.934,1.0,-3.23,1.0,0.0314,0.0137,0.000182,0.0825,0.49,149.996,177200.0,4.0
21255,Galactixx,Become The Future,0.278,0.72,4.0,-4.909,0.0,0.0517,0.000578,0.0,0.239,0.0528,75.101,180675.0,4.0
21256,Sub Sonik,Elevation,0.65,0.802,11.0,-6.131,0.0,0.0725,0.0251,0.000195,0.0853,0.234,149.984,261662.0,4.0
21257,Endymion,A New Today - ANDY SVGE Remix,0.434,0.947,6.0,-4.504,0.0,0.0541,0.00649,0.0342,0.377,0.124,150.0,219200.0,4.0
21258,Exilium,Meditation,0.484,0.941,9.0,-4.758,0.0,0.0458,0.0131,0.000386,0.24,0.38,150.016,160000.0,4.0
21259,JNXD,Live For Today,0.597,0.938,7.0,-4.698,1.0,0.196,0.00178,0.0138,0.352,0.382,150.004,204800.0,4.0
21260,Envine,The World Could Be Yours,0.562,0.982,0.0,-4.448,0.0,0.072,0.0131,2.63e-05,0.369,0.42,150.053,275200.0,4.0
21261,Devin Wild,Forever,0.422,0.985,8.0,-4.889,0.0,0.0474,8.73e-05,0.0429,0.169,0.609,149.979,182439.0,4.0
21262,Udex,Century - Radio Mix,0.533,0.957,1.0,-5.412,0.0,0.0404,0.0085,0.0459,0.15,0.336,150.062,207400.0,4.0
21263,Udex,Code Red - Radio Mix,0.503,0.972,4.0,-3.455,0.0,0.048,0.0117,0.0002,0.26,0.742,150.056,218000.0,4.0
21264,Udex,Humanoid - Radio Mix,0.478,0.87,1.0,-7.15,1.0,0.045,0.000534,0.179,0.883,0.0552,149.906,180012.0,3.0
21265,Udex,Push - Radio Mix,0.37,0.932,7.0,-3.003,0.0,0.0977,0.012,3.23e-06,0.156,0.127,149.735,292000.0,4.0
21266,Udex,We Are the Enemy,0.602,0.753,8.0,-5.474,1.0,0.0504,0.593,0.889,0.118,0.0757,149.958,216000.0,4.0
21267,Udex,Nano - Radio Mix,0.575,0.979,8.0,-1.561,0.0,0.396,0.0321,0.0,0.34,0.366,155.032,295647.0,4.0
21268,Udex,Mystery - Radio Mix,0.515,0.763,4.0,-5.551,0.0,0.0443,0.069,3.78e-05,0.238,0.0516,75.0,201262.0,4.0
21269,Crystal Lake,Chosen Ones,0.497,0.963,3.0,-4.782,1.0,0.0372,0.00669,0.0193,0.389,0.52,150.028,187600.0,4.0
21270,Armin van Buuren,Blah Blah Blah - Brennan Heart & Toneshifterz Remix,0.519,0.956,10.0,-6.206,0.0,0.0502,0.0626,0.13,0.334,0.3,150.023,265700.0,4.0
21271,Deetox,Inferno,0.542,0.965,8.0,-3.591,0.0,0.244,0.0408,0.0,0.737,0.0872,150.083,269600.0,4.0
21272,Deetox,Emotion,0.484,0.962,9.0,-4.106,0.0,0.248,0.0191,6.55e-06,0.353,0.119,151.955,201052.0,4.0
21273,Avi8,Keep Me Alive - Radio Edit,0.578,0.948,1.0,-3.356,0.0,0.0449,0.00255,0.0772,0.373,0.35,149.977,287800.0,4.0
21274,Timekeeperz,Lose Control,0.633,0.969,5.0,-2.658,0.0,0.0755,0.0439,0.203,0.211,0.751,150.052,186971.0,4.0
21275,Broken Element,Hollow,0.535,0.861,1.0,-2.99,1.0,0.184,0.0718,0.0,0.135,0.357,150.063,172800.0,4.0
21276,Unishock,Quantum,0.536,0.961,1.0,-1.864,0.0,0.0489,0.000545,0.342,0.421,0.394,149.909,240000.0,4.0
21277,Unishock,Power,0.64,0.972,11.0,-2.12,0.0,0.0606,0.0224,0.18,0.092,0.33,149.991,201600.0,4.0
21278,Legion,Entity,0.485,0.954,2.0,-4.054,0.0,0.238,0.0158,0.0,0.132,0.259,150.058,256000.0,4.0
21279,D-Block & S-te-Fan,Ghost Stories,0.605,0.952,4.0,-3.445,0.0,0.0724,0.0392,0.354,0.315,0.475,149.98,200800.0,4.0
21280,D-Block & S-te-Fan,We Don't Stop (Lights Out),0.741,0.96,6.0,-3.589,1.0,0.209,0.00471,0.0102,0.17,0.25,149.962,150525.0,4.0
21281,D-Block & S-te-Fan,Louder - LOUD Edit,0.231,0.841,3.0,-4.809,0.0,0.0498,0.19,0.492,0.15,0.0437,142.299,233600.0,4.0
21282,Hardwell,Shine A Light,0.51,0.938,8.0,-2.69,0.0,0.0512,0.0288,0.0,0.253,0.649,150.013,189600.0,4.0
21283,LNY TNZ,We Go Up - Da Tweekaz Remix,0.571,0.827,2.0,-5.791,0.0,0.034,0.000148,0.00737,0.101,0.0445,149.951,184800.0,4.0
21284,LNY TNZ,We Go Up - Emphasis Remix,0.608,0.974,6.0,-0.421,0.0,0.331,0.192,8.33e-05,0.335,0.275,154.999,225343.0,4.0
21285,D-Charged,Calling,0.476,0.879,5.0,-4.79,0.0,0.158,0.00924,0.000166,0.427,0.334,150.403,188800.0,4.0
21286,Will Sparks,Delusion - Firelite Remix,0.428,0.828,4.0,-6.234,0.0,0.0623,0.0268,0.00759,0.665,0.262,150.009,227752.0,4.0
21287,Nick Novity,Unshakable,0.537,0.704,5.0,-8.265,0.0,0.101,0.00591,0.00298,0.323,0.429,75.036,239217.0,4.0
21288,Nick Novity,I’ll Be As I Am,0.519,0.721,0.0,-5.337,0.0,0.0501,0.155,0.0,0.123,0.252,150.037,174400.0,4.0
21289,Nick Novity,Cocaina Flow,0.276,0.771,7.0,-5.787,0.0,0.0392,0.00219,0.00125,0.211,0.149,150.132,196664.0,4.0
21290,Twisted Melodiez,Imagination - Radio Edit,0.244,0.926,1.0,-4.04,1.0,0.0675,0.00213,0.00691,0.155,0.0893,147.082,271600.0,4.0
21291,N3bula,Infinite - Radio Edit,0.404,0.895,10.0,-3.335,0.0,0.0381,0.00499,0.000671,0.365,0.396,149.838,214937.0,4.0
21292,Twisted Melodiez,Fall for Me,0.371,0.965,0.0,-2.764,1.0,0.136,0.000523,0.0197,0.367,0.194,149.992,232000.0,4.0
21293,Will Sparks,Delusion - Twisted Melodiez Remix,0.453,0.953,1.0,-3.887,0.0,0.042,0.00237,0.00126,0.103,0.107,149.902,192000.0,4.0
21294,Ezenia,Concept of Reality,0.438,0.864,6.0,-6.969,0.0,0.0631,0.00989,0.0903,0.215,0.322,150.073,193700.0,4.0
21295,Bass Modulators,Change The World,0.516,0.907,10.0,-2.843,0.0,0.135,0.0268,0.00521,0.0824,0.344,150.028,224800.0,4.0
21296,Sylence,Noon,0.47,0.928,1.0,-3.829,0.0,0.0688,0.00453,1.47e-05,0.115,0.0398,149.977,260800.0,4.0
21297,Ran-D,Hurricane,0.479,0.988,0.0,-4.252,1.0,0.137,0.0028,0.000111,0.32,0.259,74.988,217600.0,4.0
21298,KELTEK,Valkyries,0.28,0.942,5.0,-3.396,1.0,0.132,0.000977,1.9e-05,0.687,0.164,149.186,256000.0,4.0
21299,Noisecontrollers,The Night,0.37,0.932,7.0,-3.003,0.0,0.0977,0.012,3.23e-06,0.156,0.127,149.735,292000.0,4.0
21300,Wildstylez,Heartbeat,0.43,0.942,6.0,-3.396,1.0,0.0615,0.224,0.0333,0.172,0.128,75.009,233600.0,4.0
21301,Evil Activities,Broken (Wildstylez Remix),0.521,0.946,1.0,-4.159,0.0,0.195,0.0371,0.0,0.342,0.218,175.018,132261.0,4.0
21302,Hard Driver,No Rest For The Wicked,0.163,0.716,8.0,-5.145,1.0,0.0517,0.107,0.0457,0.6,0.097,199.396,330400.0,4.0
21303,Sickddellz,Stranger,0.534,0.962,1.0,-4.653,1.0,0.159,0.000438,0.00545,0.428,0.364,149.972,227804.0,4.0
21304,Da Tweekaz,Back And Forth,0.465,0.902,0.0,-5.689,0.0,0.0667,0.00108,0.409,0.339,0.069,75.186,195107.0,4.0
21305,Code Black,Sparks,0.461,0.961,4.0,-1.216,0.0,0.208,0.151,0.0,0.379,0.189,154.808,208064.0,4.0
21306,Code Black,Feels Good (Kick'n The Bass 2K18 Mix),0.398,0.867,5.0,-6.122,0.0,0.146,0.000458,0.15,0.293,0.0496,149.915,297804.0,4.0
21307,Code Black,No Reality,0.473,0.927,5.0,-4.393,1.0,0.0356,0.00747,0.0114,0.358,0.36,149.981,183204.0,4.0
21308,Code Black,Never Be Forgotten,0.469,0.943,6.0,-5.75,0.0,0.0733,0.00844,0.217,0.433,0.24,151.968,176883.0,4.0
21309,Bioweapon,Time,0.459,0.883,11.0,-5.609,0.0,0.0767,0.00303,6.63e-06,0.144,0.191,149.934,187200.0,4.0
21310,Code Black,Lowr U Go,0.354,0.935,11.0,-2.846,1.0,0.143,0.00841,0.000706,0.321,0.4,154.087,180000.0,4.0
21311,Code Black,You've Got The Love (Bonus Track) - Album Dub Mix,0.369,0.976,8.0,-4.765,1.0,0.249,0.0103,8.33e-06,0.95,0.105,149.836,184227.0,4.0
21312,Nicky Romero,Lighthouse (Bonus Track) - Code Black & Toneshifterz Remix,0.388,0.895,11.0,-4.834,0.0,0.113,0.0125,0.0148,0.282,0.27,149.98,197921.0,4.0
21313,Sunset Bros,I'm Feeling It (In The Air) (Bonus Track) - Code Black Remix,0.461,0.951,7.0,-3.356,1.0,0.184,0.00493,0.00466,0.364,0.0955,149.905,179700.0,4.0
21314,Regain,Brains Hit the Floor - Radio Mix,0.371,0.837,5.0,-3.964,1.0,0.0524,0.0425,0.0824,0.319,0.05,155.058,193839.0,4.0
21315,Mystical Mind,To The One,0.501,0.94,7.0,-2.793,1.0,0.0406,0.0103,0.146,0.242,0.0716,150.018,191489.0,4.0
21316,Psyko Punkz,New Earth,0.496,0.929,5.0,-4.03,0.0,0.0327,0.000256,0.177,0.828,0.175,150.041,231550.0,4.0
21317,Devin Wild,In My Mind,0.518,0.992,1.0,-3.465,1.0,0.0722,0.00311,0.702,0.631,0.528,150.002,190000.0,4.0
21318,Wasted Penguinz,This Is The One,0.526,0.826,7.0,-4.198,1.0,0.0439,0.0368,0.00773,0.353,0.421,150.005,200304.0,3.0
21319,Bass Modulators,Awakening,0.39,0.785,1.0,-3.933,0.0,0.0395,0.00366,4.45e-06,0.263,0.198,149.986,201613.0,4.0
21320,Bass Modulators,Warrior,0.508,0.931,7.0,-2.812,0.0,0.0667,0.0275,1.15e-06,0.267,0.25,149.988,192600.0,4.0
21321,Bass Modulators,Chemical,0.552,0.932,11.0,-4.793,0.0,0.0516,0.0128,3.62e-06,0.742,0.605,150.029,236800.0,4.0
21322,Bass Modulators,Get Me High,0.567,0.962,9.0,-4.526,1.0,0.0644,0.0246,0.855,0.364,0.385,150.011,225600.0,4.0
21323,Bass Modulators,Need To Feel Loved,0.68,0.962,5.0,-1.544,0.0,0.122,0.0138,0.166,0.0935,0.257,150.024,168000.0,4.0
21324,Noisecontrollers,Spirit Of Hardstyle - NCBM Remix,0.591,0.996,6.0,-5.172,0.0,0.102,0.0625,0.911,0.247,0.0742,150.042,320122.0,4.0
21325,Bass Modulators,Oxygen - Clockartz Remix,0.633,0.957,8.0,-4.88,1.0,0.0558,0.00668,0.445,0.0947,0.217,150.014,228916.0,4.0
21326,Bass Modulators,Limitless,0.677,0.789,2.0,-6.503,1.0,0.206,0.00418,0.309,0.0589,0.233,149.986,338088.0,4.0
21327,Bass Modulators,The Pit,0.502,0.968,8.0,-3.197,1.0,0.086,0.0822,0.000189,0.263,0.493,149.968,164729.0,4.0
21328,Bass Modulators,Comeback,0.622,0.9,9.0,-3.808,0.0,0.0742,0.00806,0.000209,0.0937,0.263,159.988,158516.0,4.0
21329,Bass Modulators,Change The World,0.453,0.959,9.0,-3.242,0.0,0.0932,0.00409,0.00787,0.344,0.257,149.902,204067.0,4.0
21330,Bass Modulators,Shadows - B-Front Remix,0.587,0.932,2.0,-4.21,0.0,0.0372,0.0365,0.000167,0.327,0.351,149.976,198010.0,4.0
21331,Bass Modulators,Het Gevoel Van - Never Surrender Remix,0.43,0.843,11.0,-5.748,1.0,0.0551,0.00556,1.61e-06,0.672,0.389,149.919,202621.0,4.0
21332,Zatox,Hero,0.426,0.891,10.0,-4.588,0.0,0.0989,0.0016,0.000114,0.369,0.262,149.848,205804.0,4.0
21333,Enemy Contact,Victory,0.296,0.943,9.0,-4.784,0.0,0.17,0.00232,0.367,0.403,0.0846,150.199,202533.0,3.0
21334,Phrantic,Time,0.42,0.886,6.0,-4.37,0.0,0.0329,0.0715,0.0445,0.113,0.291,150.101,149642.0,4.0
21335,Degos & Re-Done,Flames Rising,0.464,0.843,11.0,-4.367,0.0,0.0444,0.019,1.33e-05,0.0613,0.642,75.126,163204.0,4.0
21336,Elysiums,Sacrifice - Radio Edit,0.492,0.917,1.0,-3.515,1.0,0.138,0.00801,0.00118,0.534,0.213,149.971,217600.0,4.0
21337,Scale,Take On The World,0.54,0.754,9.0,-6.005,0.0,0.0716,0.0206,0.0235,0.119,0.159,149.915,220400.0,4.0
21338,Scale,Breaking Lights,0.431,0.774,1.0,-4.035,0.0,0.0322,0.0256,5.68e-05,0.35,0.0425,150.005,192051.0,4.0
21339,Galactixx,Time To Shine,0.508,0.879,7.0,-7.25,1.0,0.0526,0.0484,0.00823,0.187,0.188,149.947,174400.0,4.0
21340,Degos & Re-Done,Lost Connection,0.624,0.955,2.0,-3.993,1.0,0.337,0.0501,0.104,0.149,0.296,75.103,171200.0,4.0
21341,Nexone,Feelin,0.553,0.994,8.0,-3.214,1.0,0.0937,0.0324,4.89e-05,0.348,0.384,150.017,231200.0,4.0
21342,Xense,Secret,0.554,0.943,5.0,-6.261,0.0,0.129,0.00674,0.00159,0.254,0.427,150.031,227797.0,4.0
21343,JNXD,We Are Assassins,0.517,0.917,9.0,-3.754,0.0,0.0608,0.0149,0.126,0.44,0.121,150.051,207500.0,4.0
21344,B-Freqz,The Eclipse,0.652,0.969,1.0,-2.271,0.0,0.313,0.0538,0.0,0.0496,0.938,149.705,145973.0,4.0
21345,Hyperion,Forever,0.498,0.868,5.0,-6.544,0.0,0.0534,0.000637,0.0337,0.351,0.111,149.988,230400.0,4.0
21346,Hyperion,Melodies Of Life,0.478,0.904,0.0,-5.412,0.0,0.0648,0.00221,0.0,0.408,0.318,150.055,187200.0,4.0
21347,Hyperion,Communicate - Radio Edit,0.505,0.856,8.0,-4.473,1.0,0.035,0.206,0.038,0.267,0.782,149.996,282162.0,4.0
21348,Forever Lost,Bring It Down,0.469,0.975,7.0,-3.74,0.0,0.0408,0.039,0.401,0.644,0.316,149.96,198833.0,4.0
21349,Bad HabitZ,One Day We'll Find Our Way,0.656,0.863,0.0,-4.648,1.0,0.0475,0.0976,0.352,0.306,0.482,112.504,162304.0,3.0
21350,Bad HabitZ,Higher Love,0.5,0.856,4.0,-3.449,1.0,0.042,0.00705,0.0,0.119,0.249,150.053,176000.0,4.0
21351,Brynny,Thinking Too Much - N3bula Remix,0.451,0.903,1.0,-2.846,0.0,0.0371,0.00895,1.94e-06,0.104,0.121,149.825,200000.0,4.0
21352,Dimatik,The Konnokal - N3bula & Twisted Melodiez Remix,0.634,0.898,5.0,-0.447,0.0,0.132,0.193,2.61e-05,0.339,0.476,154.942,186194.0,4.0
21353,Manian,Hold Me Tonight - Toneshifterz & Suae & Pulsar Remix,0.593,0.665,10.0,-7.68,0.0,0.0343,0.000577,0.255,0.668,0.215,149.99,257634.0,4.0
21354,Pulserz,Sunrise,0.296,0.706,0.0,-6.289,0.0,0.0474,0.553,0.0137,0.0666,0.134,150.0,214500.0,4.0
21355,Pulserz,Sunset,0.589,0.967,6.0,-4.167,0.0,0.057,0.0121,0.603,0.172,0.0479,150.027,220800.0,4.0
21356,Pulserz,Momf,0.424,0.91,6.0,-3.489,0.0,0.0921,0.0227,0.000144,0.131,0.0995,112.623,216358.0,4.0
21357,Rebourne,Break Free,0.486,0.975,0.0,-2.532,1.0,0.28,0.00738,0.0,0.0692,0.343,149.963,193008.0,4.0
21358,Frontliner,I Know,0.424,0.74,8.0,-5.593,1.0,0.0566,0.0166,3.74e-06,0.115,0.235,149.951,91617.0,4.0
21359,Sound Rush,Look At Us Now,0.307,0.984,5.0,-3.364,0.0,0.224,0.00564,0.0772,0.292,0.0633,75.595,155200.0,4.0
21360,Sound Rush,Guide You,0.5,0.948,6.0,-3.036,1.0,0.0921,0.0224,0.000129,0.382,0.433,157.163,167000.0,4.0
21361,Envine,Feeling Again,0.597,0.906,5.0,-4.221,1.0,0.375,0.0111,0.0,0.11,0.29,154.973,252300.0,4.0
21362,Denza,Our Way,0.579,0.991,7.0,-2.628,1.0,0.235,0.012,0.204,0.0919,0.186,150.04,204289.0,4.0
21363,Yoji Biomehanika,Hardstyle Disco (Da Tweekaz x Sub Zero Project Remix),0.538,0.966,11.0,-4.57,1.0,0.0805,0.0125,5.91e-05,0.371,0.394,155.03,206170.0,4.0
21364,Rebourne,Split Second VIP,0.535,0.861,1.0,-2.99,1.0,0.184,0.0718,0.0,0.135,0.357,150.063,172800.0,4.0
21365,Devin Wild,Flames,0.52,0.942,7.0,-6.016,1.0,0.0611,0.0117,5.04e-05,0.231,0.357,149.993,245200.0,4.0
